step,attribute,stat,value
478,total,p95Bits,121.65498448890485860829
478,total,maxBits,125.69704720456684299279
478,total,meanBits,112.71357942039843180737
479,positionMagTouching,minBits,1.00000000000000000000
479,positionMagTouching,p5Bits,1.00000015048481216695
479,positionMagTouching,p25Bits,18.99885540320594046193
479,positionMagTouching,p50Bits,21.68334576938484303810
479,positionMagTouching,p75Bits,23.53586637515997637138
479,positionMagTouching,p95Bits,24.87168137287952873749
479,positionMagTouching,maxBits,27.70797463251017944685
479,positionMagTouching,meanBits,20.23016047644392756411
479,positionTheta,minBits,17.93953842978667267971
479,positionTheta,p5Bits,24.01474503494784684676
479,positionTheta,p25Bits,26.02589580322122131406
479,positionTheta,p50Bits,27.22697962597051812850
479,positionTheta,p75Bits,27.99182283039596441654
479,positionTheta,p95Bits,28.58945051527019387549
479,positionTheta,maxBits,28.84804506781496158396
479,positionTheta,meanBits,26.86251482460695072518
479,velocityMag,minBits,13.40050297923867361760
479,velocityMag,p5Bits,16.98755214331781360215
479,velocityMag,p25Bits,18.30886106282749636875
479,velocityMag,p50Bits,19.08325913498154946524
479,velocityMag,p75Bits,19.77137311954223264365
479,velocityMag,p95Bits,20.66858071065065871608
479,velocityMag,maxBits,21.75944626608513132737
479,velocityMag,meanBits,18.98866189133722670590
479,velocityTheta,minBits,14.65992189567151626761
479,velocityTheta,p5Bits,23.76187995107795103422
479,velocityTheta,p25Bits,26.00815548476387562005
479,velocityTheta,p50Bits,27.29833484743600990896
479,velocityTheta,p75Bits,28.40878954450214877170
479,velocityTheta,p95Bits,30.49621116023550726482
479,velocityTheta,maxBits,31.63902521010191293271
479,velocityTheta,meanBits,27.19608161901422960227
479,radius,minBits,5.35441123271543162332
479,radius,p5Bits,16.25093139206022030407
479,radius,p25Bits,18.60486722477306642531
479,radius,p50Bits,19.76441944661357297264
479,radius,p75Bits,20.56409502957113488719
479,radius,p95Bits,21.32763516982815588108
479,radius,maxBits,21.87547246347581619830
479,radius,meanBits,19.39741379687002265086
479,total,minBits,77.60695775123903672466
479,total,p5Bits,97.50457180341467733342
479,total,p25Bits,109.36813708359954944171
479,total,p50Bits,113.77115978070051482973
479,total,p75Bits,117.48184740472622422658
479,total,p95Bits,121.69732377173417603444
479,total,maxBits,125.83997240067991185697
479,total,meanBits,112.67483260827263791271
480,positionMagTouching,minBits,1.00000000000000000000
480,positionMagTouching,p5Bits,1.00000017735709789690
480,positionMagTouching,p25Bits,18.95865146903761200292
480,positionMagTouching,p50Bits,21.65353108298532447407
480,positionMagTouching,p75Bits,23.54123093510879627388
480,positionMagTouching,p95Bits,24.87619974125953348221
480,positionMagTouching,maxBits,27.71956705544069521352
480,positionMagTouching,meanBits,20.26815227314037315409
480,positionTheta,minBits,18.91080817412266057431
480,positionTheta,p5Bits,23.99987457314816907683
480,positionTheta,p25Bits,26.04976432650682482972
480,positionTheta,p50Bits,27.23222527915615742700
480,positionTheta,p75Bits,27.99762807418803589599
480,positionTheta,p95Bits,28.58813486656229585492
480,positionTheta,maxBits,28.88827908513948017344
480,positionTheta,meanBits,26.85387262658064599918
480,velocityMag,minBits,12.79441764713996576575
480,velocityMag,p5Bits,17.00827336245394860725
480,velocityMag,p25Bits,18.31457873956332704779
480,velocityMag,p50Bits,19.08285889306500138218
480,velocityMag,p75Bits,19.76985005439023979079
480,velocityMag,p95Bits,20.67058801020290204065
480,velocityMag,maxBits,21.65814498382306751978
480,velocityMag,meanBits,18.99434661258614553958
480,velocityTheta,minBits,15.01512769208880193617
480,velocityTheta,p5Bits,23.71826750532833472107
480,velocityTheta,p25Bits,26.03711011706109346164
480,velocityTheta,p50Bits,27.31401763873231303137
480,velocityTheta,p75Bits,28.41885526828300001512
480,velocityTheta,p95Bits,30.46657816562821352591
480,velocityTheta,maxBits,31.63902521010191293271
480,velocityTheta,meanBits,27.20264399828057833020
480,radius,minBits,5.35441123271543162332
480,radius,p5Bits,16.25093139206022030407
480,radius,p25Bits,18.60463236538501874406
480,radius,p50Bits,19.76441944661357297264
480,radius,p75Bits,20.56409502957113488719
480,radius,p95Bits,21.32711639458726438079
480,radius,maxBits,21.87547246347581619830
480,radius,meanBits,19.39652832585525388254
480,total,minBits,78.66758668591847936113
480,total,p5Bits,97.90278600622187354929
480,total,p25Bits,109.31422766716124783670
480,total,p50Bits,113.85778239340699258264
480,total,p75Bits,117.45242129865897595664
480,total,p95Bits,121.69771767693629271889
480,total,maxBits,125.97677629356621764600
480,total,meanBits,112.71554383644301822187
481,positionMagTouching,minBits,1.00000000000000000000
481,positionMagTouching,p5Bits,1.00000017735709789690
481,positionMagTouching,p25Bits,18.86815647910079007943
481,positionMagTouching,p50Bits,21.60723705249900206127
481,positionMagTouching,p75Bits,23.55347684764580051819
481,positionMagTouching,p95Bits,24.87266233165104623026
481,positionMagTouching,maxBits,27.73109553948324546013
481,positionMagTouching,meanBits,20.21387259352800924717
481,positionTheta,minBits,17.48891593201838645655
481,positionTheta,p5Bits,23.95232075728964105110
481,positionTheta,p25Bits,26.02971187830009824893
481,positionTheta,p50Bits,27.23058156596516354853
481,positionTheta,p75Bits,28.00765014073596503863
481,positionTheta,p95Bits,28.59119385187994311082
481,positionTheta,maxBits,28.91156548435850837109
481,positionTheta,meanBits,26.85142806122383873912
481,velocityMag,minBits,13.59671679698774937606
481,velocityMag,p5Bits,16.91812654227230794390
481,velocityMag,p25Bits,18.31393134837104952339
481,velocityMag,p50Bits,19.08310815890285994101
481,velocityMag,p75Bits,19.75868088021328006221
481,velocityMag,p95Bits,20.66482868635535652402
481,velocityMag,maxBits,21.65814498392622056144
481,velocityMag,meanBits,18.96685494359501333861
481,velocityTheta,minBits,17.75196714208806980650
481,velocityTheta,p5Bits,23.75725753343689206076
481,velocityTheta,p25Bits,26.00815548476395733246
481,velocityTheta,p50Bits,27.24640291184491402987
481,velocityTheta,p75Bits,28.44441671880231226055
481,velocityTheta,p95Bits,30.45664018567260100667
481,velocityTheta,maxBits,31.63342094817109284577
481,velocityTheta,meanBits,27.17180254920923232476
481,radius,minBits,5.35441123271543162332
481,radius,p5Bits,16.25870341998378520998
481,radius,p25Bits,18.60706172562900917455
481,radius,p50Bits,19.76722874396992324364
481,radius,p75Bits,20.56605806837199779125
481,radius,p95Bits,21.32711639458726438079
481,radius,maxBits,21.87547246347581619830
481,radius,meanBits,19.39972226306556635222
481,total,minBits,73.55328864042698455705
481,total,p5Bits,97.56535986386006698012
481,total,p25Bits,109.20126353508885586052
481,total,p50Bits,113.78403352402328607695
481,total,p75Bits,117.40271123088130877932
481,total,p95Bits,121.52791936984826293155
481,total,maxBits,126.10798203596448274766
481,total,meanBits,112.60368041062203303682
482,positionMagTouching,minBits,1.00000000000000000000
482,positionMagTouching,p5Bits,1.00000012898698287245
482,positionMagTouching,p25Bits,18.87090619539788605152
482,positionMagTouching,p50Bits,21.58475560217223687687
482,positionMagTouching,p75Bits,23.56264246066017875592
482,positionMagTouching,p95Bits,24.88443441127805755286
482,positionMagTouching,maxBits,27.74256033399699106212
482,positionMagTouching,meanBits,20.10031271325726365262
482,positionTheta,minBits,20.32314226681398139362
482,positionTheta,p5Bits,23.89484460264019460851
482,positionTheta,p25Bits,26.00216277185417013129
482,positionTheta,p50Bits,27.21838032924373607102
482,positionTheta,p75Bits,27.99756288580816132594
482,positionTheta,p95Bits,28.59482290744229260326
482,positionTheta,maxBits,28.87736812189130830575
482,positionTheta,meanBits,26.84002225517154371914
482,velocityMag,minBits,14.12901174316405850107
482,velocityMag,p5Bits,17.01029015119422638236
482,velocityMag,p25Bits,18.27675364209823882788
482,velocityMag,p50Bits,19.08248122613062136566
482,velocityMag,p75Bits,19.81664157706997286823
482,velocityMag,p95Bits,20.66316571443366711947
482,velocityMag,maxBits,21.55560319791061019146
482,velocityMag,meanBits,18.98831192980775739443
482,velocityTheta,minBits,18.15986392605068289186
482,velocityTheta,p5Bits,23.80734025788116525746
482,velocityTheta,p25Bits,26.07566289178740959187
482,velocityTheta,p50Bits,27.26558910805086100027
482,velocityTheta,p75Bits,28.47477572845720672490
482,velocityTheta,p95Bits,30.45574266169593968812
482,velocityTheta,maxBits,31.63382385980307631712
482,velocityTheta,meanBits,27.21115289909015899639
482,radius,minBits,5.35441123271543162332
482,radius,p5Bits,16.25093139206022030407
482,radius,p25Bits,18.60706172562900917455
482,radius,p50Bits,19.76354627927450025027
482,radius,p75Bits,20.56325251058935776882
482,radius,p95Bits,21.32711639458726438079
482,radius,maxBits,21.87547246347581619830
482,radius,meanBits,19.39710411202469586556
482,total,minBits,76.61845560880013294991
482,total,p5Bits,96.81355495335515115585
482,total,p25Bits,109.14958504302433084376
482,total,p50Bits,113.84904824613222729113
482,total,p75Bits,117.41107725689350615994
482,total,p95Bits,121.70684063568410238076
482,total,maxBits,126.23112711010121245181
482,total,meanBits,112.53690390935156528940
483,positionMagTouching,minBits,1.00000000000000000000
483,positionMagTouching,p5Bits,1.00000014511035573150
483,positionMagTouching,p25Bits,18.85412523674508378235
483,positionMagTouching,p50Bits,21.59689167869022696777
483,positionMagTouching,p75Bits,23.55307692351743753534
483,positionMagTouching,p95Bits,24.88153365425901242247
483,positionMagTouching,maxBits,27.75396170258922623475
483,positionMagTouching,meanBits,20.16020111038506357204
483,positionTheta,minBits,19.47852672572192034295
483,positionTheta,p5Bits,23.91970730202666217679
483,positionTheta,p25Bits,25.99315262790838687579
483,positionTheta,p50Bits,27.22002809248295918110
483,positionTheta,p75Bits,28.00665909919108287340
483,positionTheta,p95Bits,28.59583500712148307343
483,positionTheta,maxBits,28.94604609729194422130
483,positionTheta,meanBits,26.83120401627810025502
483,velocityMag,minBits,13.39500165943340093122
483,velocityMag,p5Bits,16.91807432393894217171
483,velocityMag,p25Bits,18.26330215769203135778
483,velocityMag,p50Bits,19.07639728951486546293
483,velocityMag,p75Bits,19.78074255207588905137
483,velocityMag,p95Bits,20.65897044364046664100
483,velocityMag,maxBits,21.63160810098289488224
483,velocityMag,meanBits,18.96830420019752594385
483,velocityTheta,minBits,17.47776858319677018017
483,velocityTheta,p5Bits,23.68961491570724220423
483,velocityTheta,p25Bits,26.03493053586427663504
483,velocityTheta,p50Bits,27.26491660285381612994
483,velocityTheta,p75Bits,28.45232715944753820736
483,velocityTheta,p95Bits,30.43607846712985320892
483,velocityTheta,maxBits,31.64322131640621194038
483,velocityTheta,meanBits,27.17766677936333863386
483,radius,minBits,5.35441123271543162332
483,radius,p5Bits,16.23474432713836534958
483,radius,p25Bits,18.60670432192623735546
483,radius,p50Bits,19.76248681091436054658
483,radius,p75Bits,20.56325251058935776882
483,radius,p95Bits,21.32180312485005657663
483,radius,maxBits,21.87547246347581619830
483,radius,meanBits,19.39530252269236143547
483,total,minBits,77.36630035860252974089
483,total,p5Bits,97.45953036734871943736
483,total,p25Bits,109.08967404625559538545
483,total,p50Bits,113.68253638877104094718
483,total,p75Bits,117.37521939588117447784
483,total,p95Bits,121.65256440451614139420
483,total,maxBits,125.52622665669269963473
483,total,meanBits,112.53267862891640049838
484,positionMagTouching,minBits,1.00000000000000000000
484,positionMagTouching,p5Bits,1.00000015585926860240
484,positionMagTouching,p25Bits,18.76810740852840098114
484,positionMagTouching,p50Bits,21.61083493647681663674
484,positionMagTouching,p75Bits,23.55901523985163947827
484,positionMagTouching,p95Bits,24.87953672023873963326
484,positionMagTouching,maxBits,27.76529992214772946113
484,positionMagTouching,meanBits,20.17454108821997493806
484,positionTheta,minBits,20.10948783236932513319
484,positionTheta,p5Bits,23.97723789855161768969
484,positionTheta,p25Bits,26.00386087456723771538
484,positionTheta,p50Bits,27.22305435361041503484
484,positionTheta,p75Bits,28.01334043852917687900
484,positionTheta,p95Bits,28.60547984944761168435
484,positionTheta,maxBits,28.97712386689540053908
484,positionTheta,meanBits,26.83723295233484051892
484,velocityMag,minBits,12.48360218998507775723
484,velocityMag,p5Bits,16.93517610578452803338
484,velocityMag,p25Bits,18.29175858318943781455
484,velocityMag,p50Bits,19.06172955325168061336
484,velocityMag,p75Bits,19.79942867692889763021
484,velocityMag,p95Bits,20.64374581999650004605
484,velocityMag,maxBits,21.63160810098672470758
484,velocityMag,meanBits,18.96942034559924294967
484,velocityTheta,minBits,12.22169531231721606446
484,velocityTheta,p5Bits,23.76776003345527499278
484,velocityTheta,p25Bits,26.08417078609882011619
484,velocityTheta,p50Bits,27.31812736787874484889
484,velocityTheta,p75Bits,28.44934684301680505314
484,velocityTheta,p95Bits,30.42551605786552570976
484,velocityTheta,maxBits,31.64682439214394094051
484,velocityTheta,meanBits,27.21191472846134118413
484,radius,minBits,5.35441123271543162332
484,radius,p5Bits,16.25870341998378520998
484,radius,p25Bits,18.60706172562900917455
484,radius,p50Bits,19.76441944661357297264
484,radius,p75Bits,20.56605806837199779125
484,radius,p95Bits,21.32180312485005657663
484,radius,maxBits,21.87547246347581619830
484,radius,meanBits,19.39931677925924802253
484,total,minBits,78.41660278670207162577
484,total,p5Bits,97.61055088532788204247
484,total,p25Bits,109.26238924285250675439
484,total,p50Bits,113.76909333790089817739
484,total,p75Bits,117.43940301628225597597
484,total,p95Bits,121.66329392723335445226
484,total,maxBits,125.51945020032169963997
484,total,meanBits,112.59242589387453392646
485,positionMagTouching,minBits,1.00000000000000000000
485,positionMagTouching,p5Bits,1.00000015048481216695
485,positionMagTouching,p25Bits,18.81082468184044387272
485,positionMagTouching,p50Bits,21.63946285174602834900
485,positionMagTouching,p75Bits,23.54058531232153228530
485,positionMagTouching,p95Bits,24.87949670734698415231
485,positionMagTouching,maxBits,27.77619640677267653928
485,positionMagTouching,meanBits,20.21022286943037826745
485,positionTheta,minBits,19.78859639347087551187
485,positionTheta,p5Bits,23.91950167668851889857
485,positionTheta,p25Bits,25.98812529514431091116
485,positionTheta,p50Bits,27.22445166761286117207
485,positionTheta,p75Bits,28.01594418753083104434
485,positionTheta,p95Bits,28.60901959571676300698
485,positionTheta,maxBits,28.91309450500843070131
485,positionTheta,meanBits,26.82892576472609746929
485,velocityMag,minBits,12.69137224311414513522
485,velocityMag,p5Bits,16.97760772629055736616
485,velocityMag,p25Bits,18.29515380464215468237
485,velocityMag,p50Bits,19.06809721188788131485
485,velocityMag,p75Bits,19.80070533989770353855
485,velocityMag,p95Bits,20.63355655418995482364
485,velocityMag,maxBits,21.63160810098382214051
485,velocityMag,meanBits,18.97726389110578537611
485,velocityTheta,minBits,15.35326308394559902126
485,velocityTheta,p5Bits,23.57943540575836749440
485,velocityTheta,p25Bits,26.07531140427379412472
485,velocityTheta,p50Bits,27.32281027531231387684
485,velocityTheta,p75Bits,28.48511590510975466373
